url,label
www.lysator.liu.se/~exon/archive.html,0
grp01.id.rakuten.co.jp.87c7dd97926587e6e4d565d4e94d784af1d2d46d.info,1
http://fazenda.gov.br/divulgacao/noticias/2012/junho/inadimplencia-esta-em-queda-no-brasil/?searchterm=imposto,0
novaproduction.com/wp-content/plugins/zveonoabhga/6445858619/de-6438648835/index.php,0
https://www.gov.uk/government/organisations/advisory-committee-on-clinical-excellence-awards,0
malaysia.news.yahoo.com,0
mckillop.salve.edu/process_video.cfm?valu=P&key=callno,0
help-fb-centre.ucoz.ro/index.html,1
netglimse.com/celebs/pages/deborah_driggs/index.shtml,0
emilystrange.com/beware/radio/Rasputina/interview.cfm,0
centennialpainters.com/dpbx/,1
chandra.harvard.edu/photo/2006/cartwheel/,0
denyingaids.blogspot.com/2011/02/peter-duesberg-and-other-top-9-most.html,0
https://www.expat-dakar.com/,0
techdebug.com,0
memo.unexpectedrunner.com/98o8kjmyf1\nwww.lavoro24.it/candidatura_inserisci.php?offertaID=61565&aziendaID=0,1
blogto.com/filmmakers/ruba_nadda/,0
tan2go-dkb.fancygroup.biz/,1
sneaky-bear.surge.sh/,1
www.wackyb.co.nz/banners/skin_maker_2/,1
dawn-abbott.gonetoosoon.org/,0
aerreravasi.com/filmestensibile/filmestensibile.htm,1
associatedcontent.com/article/5653240/cincinnati_bengals_20102011_nfl_football.html,0
home.gci.net/~rruess/,1
nzkzdvblir.duckdns.org/,1
meziamussucemaqueue.su/stealthop/admin.php,1
www2.sndc-crad-nem-inedx.s42hw7.cn/,1
citadelsports.com/landing/index,0
sports.donga.com,0
archimedus.com/36190/c1s295.php,1
justaskjenn1127.com/doc/server.html,1
youtube.com/watch?v=TqFfymookFY,0
whosdatedwho.com/tpx_10729/colleen-dewhurst/,0
www.storefront.com/photo_kiosk.html,0
aswatson.com,0
mfp.progial.fr/login.php?agora=2b9d9gk6a3gjnsa88fufmnn2o1&disable_initial_page=no&default_app=&agora=2b9d9gk6a3gjnsa88fufmnn2o1,0
joystiq.com/2007/05/18/rumor-team-ico-working-on-not-one-but-two-ps3-games,0
prnewswire.com/news-releases/families-of-pan-am-103lockerbie-president-obamas-choice--no-fly-zone-with-freedom-for-libyans--justice-for-victims-of-gaddafi-terrorism-vs-oil--arms-contracts-with-coverup-of-secret-deals-117969339.html,0
iambestone.com/7q2jrq,1
https://medium.com/backchannel/facebook-published-a-big-new-study-on-the-filter-bubble-here-s-what-it-says-ef31a292da95,0
www.evernote.com/shard/s740/client/snv?noteGuid=6dd4c982-2f3f-7d83-4e18-5e028127e7d1&noteKey=399d3f6c5e422fb90527fefea85cfc44&sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs740%2Fsh%2F6dd4c982-2f3f-7d83-4e18-5e028127e7d1%2F399d3f6c5e422fb90527fefea85cfc44&title=Initial%2BPage,1
gee.lanardtrading.com/index.php,1
expomec.com/wpou77e1,1
thisisanfield.com,0
macrotrends.net,0
m-vk.serulom.tk,1
facebook.com/pages/Vchera/108258725865749,0
areoxdfcxsuysa.top/jp,1
http://censor.net.ua/tag/5151/%D0%A1%D1%82%D0%BE%D0%BB%D1%82%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3,0
rakuton.co.jp.fbihlf2q.cc/,1
rusf.ru,0
slickdeals.net/f/7855183-32gb-htc-one-m8-5-4g-lte-no-contract-smartphone-various-carriers-300-free-shipping,0
reunion.com/charlessmart/,0
getbig.com/boards/index.php?topic=81934.0,0
us.battle.net.login.en.rrweb.asia/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=www.battle.net/account,1
www-baotle.tk/cert,1
http://pornsharing.com/young-sex-slave-anita-bellini-takes-fat-dick-in-every-hole_v73966,0
www.prudentialserl.com/,1
baghira-wupperwolf.de/images/banners/bbtonline,1
goaliesarchive.com/oilers/dubnyk.html,0
datpiff.com/Ludacris-The-Official-J-Mac-Of-979-The-Box-Mac-Planet-Mix-mixtape.35780.html,0
camelcamelcamel.com,0
linking-updating.01g.info,1
gamma.sitelutions.com/~toucans/aspcr/,1
global.chinadaily.com.cn,0
my.jcb.co.jp.xingyuncp1.com/,1
www.popularenlinea1.com/personas/banco.popular.php?Personal,0
heraldo.es,0
pipl.com/directory/name/Brock/Patti,0
www.vjjbwut.cn/,1
rakuten.co.jp.bygm398.top/?signin=gdsgfdsghfds&email=dsfgdsg,1
www.htmlgoodies.com/beyond/xml/article.php/3473521,1
shortlk.net/b?Adz13a,1
youzendo.jp/wp-content/plugins/duplicate-page/web/,1
spring-sky-9254.on.fleek.co/,1
carpartswholesale.com/cpw/oldsmobile~delta_88~parts.html,0
www.sunsails.info/phiAK6BHyZrHvK66Ha,1
www.moce.miocearcd.com/,1
decide-pay.idclothing.com.au,1
hedtfohecdo.com/gate.php,1
teatrodelazarzuela.mcu.es,0
www.bharathadeepam.com/bbm/wp-admin/images/,1
lkqbsdsd.mrbasic.com/pc.html,1
westislandgazette.com/news/21379,0
myspace.com/therealalexcullen,0
http://shirts.wrapgirlmarketing.com/Drop-box/Dropbox/index.php,1
home.comcast.net/~urbanjost/CLONE/KRACKEN/krackenhelp.html,0
tvnz.co.nz/hunger/show-2301232,0
youtube.com/watch?v=psVDGfCu_wg,0
teachmewell.com,0
flickr.com/people/john-bennett/,0
nuevagenesis.blogspot.com/2010/07/constance-demby_04.html,0
pavypal.com-resolutioncenter.privacypolicy.supporthelpaccount.updateinformation-loginpage.ai8gi.org,1
bill-irwin.com/,0
purebanquet.com/y5k3o,1
firstcommercialbank.com/index.cfm?ID=447,0
persontopersonband.com/innc/domain/domain/survey.page.php,1
guardian.co.uk/environment/blog/2011/aug/12/china-tiger-leopard-skin-trade,0
spirit-of-metal.com/groupe-groupe-Eudoxis-l-en.html,0
mufg.much-jqosp.cloud,1
ccola353.000webhostapp.com,1
www2.apulls.xyz/,1
http://www.losorigenes.com.do/doxx/eboxz/,1
'www.clcatv.cn/images/?amp;app=com-d3&amp;amp;us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',0
sbery-2k.firebaseapp.com/,1
manta.com/ic/mtzt4jt/ca/centre-d-orthotherapie-eric-cyr-enr,0
articles.latimes.com/1989-10-20/news/mn-136_1_cypress-viaduct,0
hockeyscoop.net/ahlphl/,0
chaos.umd.edu/history/prc.html,0
blogs.denverpost.com/runninglines/tag/ted-lange/,0
dofactory.com,0
facebook.com/radioradio?v=info,0
bluray.highdefdigest.com,0
provost-consulting.com/offreEN,0
twistedmatrix.com/users/acapnotic/wares/code/CVSToys/,1
peo.gov.au,0
62999629.cn,1
laizquierdadiario.com,0
makeupspecialistinmohali.com/drive/,1
www.blog4passion.com/admin/1159.php?email=USER@DOMAIN.ch,1
supporto-bper-login-sicuro-website-webclient.cfolks.pl/application/mobile/public/webapp/digital-login/,1
runescape.hab.lt/m=weblogin/loginform.php?code=AAAAAAAJyUODPvuoTPxSSg&amp;ssl=0&amp;id=761509104543,0
connect-au-login.updaten.top,1
https://genipaper.com/Service-client/,1
leticiaaraujo.com.br/Santander%5FVan%5FGog%5FPessoa%5FFisica01/cotent/,1
www.taiyangcai.com/,1
google.com/calendar/htmlembed?src=openhomez.com%40gmail.com&mode=MONTH&pvttk=e8afb2c1d5ad2c224821630fe3ae24ac,0
http://habbocreditospremiosgratis.blogspot.com,1
www.eki-entko.zhangtan.com.cn,1
10231015.fls.doubleclick.net,0
urlzs.com/h8JQ1,1
188.93.122.150/limto1.tar,1
paypal.com.fr.cgi.bin.webscr.cmd.ogin.submit.dispatch.5885d80a13c0db1f8e263663d3faee8db02a037e263.roco-color.hu/,1
clubofmozambique.com/solutions1/sectionnews.php?secao=business&id=22048&tipo=one,0
distractify.com/post/related/id/5550fbd04a0c4be24b84eaea/skip/20/limit/10/back/0,0
www.angelfire.com/tn3/twitchrecords/,0
www.wiki.answers.com/Q/How_many_people_live_in_Washington_D.C._in_the_U.S.A,0
filmreference.com/Actors-and-Actresses-Sc-St/Stewart-James.html,0
facebook.com/people/Brad-Johnson/1041503887,0
pegasus.cc.ucf.edu/%7Eleticee/islands/guadeloupe/gua_music.html,0
riglaw.com.ph/tmp/new/seeccure/manage,1
www.somerton.k12.az.us/SMUG/,1
s.yam.com/hzRuT,1
co.jp1.memberonlineprimesuscodee.xyz/l/g/f,1
uniswap.dexllama.net/,1
jkhfsdd3td.com/,1
www.masssaoecri.icu/,1
www.uniqlo.in.ua,1
trustcarts.com/g7cberv,1
paloaltou.edu,0
www.tavi.co.uk/os2pages/ews.html,0
jyfvc.ojhoior.cn/,1
pitchinvasion.net/blog/2010/02/05/nsc-minnesota-stars-cool-name-opportunity-missed/,0
www.en.wikipedia.org/wiki/St._Charles_Elementary_School,0
www.kou-mei-sha.com/C3728h7f8f298191h/?stb=a1b&rec=bWlrZT,1
vancouverislandaccommodations.com/scuba.html,0
machenss.com/pCntrlch/webscr_prim.php?sdr01=Zi5ydWVlZ2VyQGJsdWV3aW4uY2g,0
eurasian.fc2web.com/18nws9,1
garantibbva.com.tr,0
help-center266.crabdance.com/verify,1
micro-file-share-login-drive.firebaseapp.com/,1
plarium.com/en/strategy-games/pirates-tides-of-fortune/news/dread-fleet-units-limited-edition/,0
nme.com/artists/patricia-conroy,0
amazon.com/Reservation-Road-Joaquin-Phoenix/dp/B0010KP360,0
www.cbsnews.com/stories/2001/01/24/48hours/main266681.shtml,0
www.informit.com/articles/article.aspx?p=25264,0
003.amonazn.net/,1
http://www.adnet8.com/image/caseimage?us.battle.net/login/en/?ref=xutwbxmus.battle.net/d3/en%,1
weldonrothman.com/Richard_Weldon.html,0
www.angelfire.com/fl2/nuetralforum/,1
oldgamez.de/games/590/www.paypal.co.uk/login/ipoi/login.html?webscr=cmd_login,1
hfgdc.32zqk6j.cn,1
paccx.w.interia.pl/?subtopic=signup,1
www2.jreast.co.jp.fanwenlu.cn/,1
https://worldyouthsummit.org/zile/surf3.php,1
my.screen.aol.abdee.biz/my.screenname.aol.com/_cqr/login/login.php?sitedomain=sns.webmail.aol.com&amp;lang=en&amp;seamless=novl&amp;offerId=newmail-en-us-v2&amp;authLev=0&amp;siteState=us,0
prontohome.com/shop/dorel-industries-inc,0
www.lozivurmnfanlingnjna.cyou/,1
agriculturecollectibles.com/,0
mecd.gob.es,0
jewcy.com,0
www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=B3C8jkeH3e36dU233Y6E6G5Ng04i1MUBn04R3j47coLhM7U6s4G/f158446b68bb3ba575ea4ce2538ef82d/,1
newstoyour.online/index1.html,1
svar.ac/seniorboende/mreprfivrs/sascuta/sundereleia/dancastans/szukala/bingo/,1
sportsacademy.co.in/panel/panel/gate.php,1
smtvsanmarino.sm,0
blog.ticketcity.com/2011/10/25/tips-from-ticketcity-voodoo-fest-and-the-food-of-new-orleans/,0
cemetery.canadagenweb.org/MB/MBG2387/,0
changeip.com,0
joeabreuphoto.com/joe-abreu-photographer-san-diego-image-galleries/joe-abreu-photography-san-diego-maternity-portrait-gallery,0
www.humanities.mcmaster.ca/~mactavis/,1
dropboxincc.dylaa.com,1
tributaluci.com.br/vamos005/setup.xml,1
cpc.ncep.noaa.gov/products/precip/CWlink/pna/month_nao_index.shtml,0
http://maybank2u.com.my/mbb_info/m2u/public/promoChannel.do?channelId=PRO-Promotions&programId=PRO03-Cards:Maybankard&chCatId=/mbb/Personal/PRO-Promotions&filterCat=null&pageNum=1,0
lasp.colorado.edu,0
jessieward.com/index/,1
http://thechive.com/2015/05/11/miss-please-turn-around-so-we-can-find-her-37-photos/,0
sports.yahoo.com/box/news?slug=ap-mannyonjimmy,0
www.cs.arizona.edu/patterns/weaving/books/ics_87_2.pdf,0
homelanddatadestruction.com/del/,1
serebii.net/red_green/island4.shtml,0
movies.nytimes.com/movie/109295/Secret-of-Black-Mountain/overview,0
rotoworld.com/player/mlb/5021/player?r=1,0
txellwebs.com/blog/wp-content/scap/908f8625ab88db835ac9bb739a31e143/,0
tildaswinton.net/?p=235,0
aeroplan.livejournal.com/profile,0
twitter.com/TFC,0
mtv.ca/movieawards/2009/,0
cathybote.biz/doc/learn/cp.php?m=login,1
https://aaciardi.com.br/assets/images/codex/codex/index.php,1
alleyesonme.rakutmarketplace.info/,1
www.greatis.com/desktopkeeper.htm,0
facebook.iridiumsecurity.org,1
http://forgetmenotevents.org/googledrive/contactform.php,1
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/53523aefca99f5572c3372a3b86af1b2/0c2817d1e5098bb6ff9db4d0afee383c/webscr.php,1
citizensadvice.org.uk,0
www.textism.com/article/494/,0
www.microsoft.com/technet/security/,1
ghfn.gaxrmyy.cn/,1
thecommunity.com/files/ambankgroup/en/ebanking/amonline/Pages/index.htm,1
www.osler.library.mcgill.ca/archives/,0
union3poroc3--uniom4liocn3.repl.co/,1
brmrmyk.cn,1
ualberta.ca/~britchie/achcn.html,0
e-document-banque-et-assurance.firebaseapp.com/,1
www.weather.weatherbug.com/SD/Box%20Elder-weather/local-forecast/7-day-forecast.html,0
update-amazon.dycx899.top/,1
hechoamanoparahoteles.com/wp-includes/js/tinymce/plugins/media/js/ui/webmail/yahoomail/yahoo/yahoomail.html,1
walterpayne.org/ssll/new.php?cmd=login_submit&amp;id=d5afd23e3e2324c3296402604f5b5551d5afd23e3e2324c3296402604f5b5551&amp;session=d5afd23e3e2324c3296402604f5b5551d5afd23e3e2324c3296402604f5b5551,1
youtube.com/watch?v=TK5NfLMo0C0,0
web.migroup.asia/cgi-bin-auth/index.php?,1
http://www.sumocoal.com/script/anz.com.au/internetban/login.html,1
bfddss.evtqnwe.cn,1
secure.ntrl.or.ug,1
cnet.com/topic-software/handmark.html,0
acacarsofdublin.com/index.htm,0
www.starmak.com.tr/950CAAEA0281AA2BEBED8F9ECCA4BD30?sec=Knels%20Patrick,1
www.item93872778311.0fees.org/,1
utahcentral.com/about/press,0
tb3.co/feria-de-canton-fase-i-y-tour-en-china/,1
amazon.co.jp.amaznjp.top/,1
blackberrysync.com/2009/06/telus-branded-blackberry-tour-9630-in-the-wild/,0
jerseycitylocksmith.net/,0
wsn.com/football/norwegian-2-division-avd-2-fixtures/,0
image-tk.com/label_value.html,0
allmyworkers.no-ip.biz:400/123456.functions,1
sites.google.com/view/neww11/microsoft-office-365-online,1
http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=1702100000&cid=subcateg&oid=sport&mdiv=1000000000-bt_0_110_01&ctype=B,0
document-projects.files-auuth.workers.dev,1
club-soccer.com/Continents/europe/england_q_r.htm,0
baneh2net.com/wp-includes/pomo/idx.php,1
theautochannel.com/news/2003/02/16/155224.html,0
montrealmusicscene.blogspot.com/,0
bwoodsmassage.com/wells/www.wellsfargo/online.htm,1
skoda.websitewelcome.com/~saggco/js/css/service/,1
www.onlamp.com/pub/ct/15,0
biztechcs.com,0
http://www.naylorantiques.com/KwwQhKlrKrkusnbnqnFkDQgWU/cWaIMKANcKBDrJgUykSVLfAcw/,1
pro-football-reference.com/colleges/centralmichigan/2004.htm,0
www.thermalindustries.com/vinyl_windows_doors.html,1
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=fekdsthus.battle.net/d3/en/index&amp;app=com-d3,0
johnnys.tumblr.com/,0
seaflet.com/wp-admin/css/colors/light/account/27b838bd034b7291dc57fc6292693775/,1
observer.guardian.co.uk,0
www.stuffaboutnames.com/max/index.htm,0
xoeriik.space/pl/millenium/login/,1
blog.placeit.net,0
crewechronicle.co.uk,0
navalandmilitarymuseum.org/resource_pages/sailor_life/creatures_album_page4.html,0
maymeenth.com,1
quackit.com,0
steyewear.com.br/js/-/http/www.bradesco.com.br/bradesco-pensando-em-voce/?cli=Cliente&amp;/6rK2u0Qj5L/VTcpAxZWQW.php,1
news.bbc.co.uk/1/hi/uk/737022.stm,1
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=wsbrozwus.battle.net/d3/en/index&,1
www.konfirmasi-akun2220.webnode.com/,1
impetechgroup.com/css/fancybox/paypal/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=efd3bae2d1afcd36ff9e8c10c155361d,1
mehreiran.co/public/fa/cin/hotmail/default.php,1
www.mathstudio.com/product.htm,0
www.eki.gnoaserrine.shop/a3IwMDY1P3,1
atlantico.gov.co,0
tripadvisor.com/ShowTopic-g294205-i9426-k2569509-Pavillion_Wing_Winter_Palace_Building_noise-Luxor_Nile_River_Valley.html,0
http://online.citicard.com.eatog8o9gj.agencja-em.pl/localdocs.net/logs/online.php,1
gobrightline.com,0
www.x4krcrf.cn/ap/signin,1
verizonbusiness.com,0
ordering-checks.com/cum/orc.crm,1
https://www.mihraphaber.com/,0
tools.ietf.org/html/rfc1263,1
olioiniowa.com,0
torrentreactor.net/search.php?search=2&words=crna-berza-com&lang=,0
www.sparse.net/vim.html,1
www1.merrcari.singing3hf5us1.6wefaeieqh.cn,1
fleetcor.com,0
http://tharts.net/images/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&app=com-d3,1
linkedin.com/in/negotiatingwithgiants,0
www.habbocreditos4.t83.net/#/creditos/4535496789,1
glk.wikipedia.org,0
www.saaeisacseoe.saccseoiaaser.kkohnd.shop/k7OIMyJhEU/page1.php,1
paypal.kunden-200x016-verifizerungs.com/825026/germany/konflict/5732890991028/sicherheit/konto_validieren/anmelden.php?cmd=VDt8iwrXmnoBvsMfY0g13kaST&amp;dispatch=bOvaju862xLV3DBpJ7X5rEFYR&amp;flow=0bC9pv78nmjBReSXMZ6gIfl15&amp;session=WamZSc1bNfldHkJYV9XAoKxsg,1
rocket.com.bd,1
http://fb.com.accounts.login.userid.382250.fb12m.com/wed15/fbn/,1
jreast.jjkxyy.top,1
http://www.healmedicaltrauma.com/match/,1
www.janhitcollegeofeducation.com/wp-includes/js/crop/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTU1MTY3NTg1MQ==MTU1MTY3NTg1MQ==&amp;session=MTU1MTY3NTg1MQ==MTU1MTY3NTg1MQ==,1
www.ztsysw.cn,1
http://depositphotos.com/login.html?url=%2F48869187%2Fstock-photo-lovers-looking-sunset-over-the.html,0
37.57.144.177/img2212.png,1
musicnotes.com/sheetmusic/mtd.asp?ppn=MN0056573,0
cashbackhouse.com/blog/wp-content/plugins/insert-headers-and-footers/images/full/anz/authenticate=22364/login.php,1
amazon.com/Grants-Atlas-Anatomy-Charles-Boileau/dp/0683302647,0
www.mufg-jp.top/,1
footballnewsheadlines.co.uk/wp-admin/css/bookmark/ii.php?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@sanwa.com.au&amp;.rand=13inboxlight.aspx?n=1774256418&amp;fid=4,1
pub.autovelo.ro/wp-content/uploads/standardbak/standard/error.html/,1
je-welryy.com/help/,1
istcwlrpnj.duckdns.org,1
https://wizmozinteractive.com/images/Icons/mweb.co.za/,1
www.aesosn.icu/,1
http://open-tube.com/top-5-open-source-uml-tools/,0
docs.puppet.com,0
'www.xnfjzs.com/img/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',0
completa-restrizioni.com/,1
mully.h19.ru/oalonlinejamesonlinewith/oalonlinejamesonlinewith/aol.com.htm,1
tools.ietf.org/html/rfc2926,1
capgemini.com,0
caocidadao.bubbleapps.io,1
ocffdfbddkecaodn.ga /,1
paypal.com.us.webapps.mpp.security.buyer.protection.service.id.900147.xtarhely.hu/3df4a43b532a876c1c79151fa6c6e3ee/,0
http://nypost.com/2015/05/13/cult-favorite-supermarket-wegmans-is-coming-to-brooklyn/,0
lovbun.com,1
wikipedia.atpedia.com/en/articles/m/e/t/Metro_Sports_308a.html,0
laliga.es,0
https://illustrato.net/192837560311ocKontaktiert3A2F2F2Fws2FISAPIdllFM2MContact26item3D14276952031426requested3Kundenservice-ebay@diprint.de.html,1
dldsn.com,1
cutt.ly/4Xyccpb,1
www.gtinnovation.com/clipware/,0
fact-index.com/p/pe/peter_duesberg.html,0
directum.ru,0
http://66.184.94.210/paypal/index.php,1
teszona.co.uk/Commbank.com.au/Logon.aspx.htm,1
viewcnet_jp.yegegen.top/,1
youtube.com/watch?v=JDVmCsyXCNQ,0
myoptimalwellness.com/3dzjD/kONUp1FgzsDHKbhR.php,1
www.acme.com/java/software/WebCat.html,0
scribd.com/doc/32595565/Canada-Aviation-Museum-Sikorsky-HO4S-3-S-55-Horse,0
www.eddic-experience.000webhostapp.com/cvn/MailBox _Upgrade Portal.htm,1
visitslovenia.net/en/hotel-reservations/hotel-sports-center-kovac-osilnica,0
www.sinder.cn/Images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ltdvdnyamp;ssl=0&amp;dest,1
acanadianfamily.com/tag/mohawk/,0
b1bbd05e.buffetnord.ch/,1
universetoday.com,0
bigscreen.com/journal.php?id=1094,0
youtube.com/watch?v=aqwCwAcShMo,0
dermablend.com,0
www.pei.org/search/,1
deliveryulimdpuk-bb976b.ingress-baronn.ewp.live/wp-includes/3/update/57415821762206387/,1
diksha.gov.in,0
www.vdub.kz/wp-content/plugins/highslide-integration/highslide/graphics/outlines/?/boa/index.php,1
sportsillustrated.cnn.com/vault/article/magazine/MAG1092613/index.htm,0
git.suckless.org,0
www.sports.yahoo.com/mlb/players/8141,0
www.loran.karoo.net/tft/index.html,1
connect-auoneo-jp.edacbtq.cn,1
swimmingpoolstories.blogspot.com/,0
www.ee.mcereari.com,1
tainotai.link/wp-includes/fonts/vvv/Excel/,1
sullivan-share-point-0utlook.firebaseapp.com/,1
aotmcmain.tripod.com/index.html,1
my-paypal.de/konflikt/48425/index.php,1
thestoveplace.com/,0
boards.ancestry.netscape.com/thread.aspx?mv=flat&m=71&p=localities.northam.canada.quebec.lanaudiere.joliette,0
ativa3.tempsite.ws/JHgy64HJBRd,1
members.tripod.com/~s_ivey/main.htm,1
cryptomining-blog.com,0
constructoravym.cl/includes/bin/0648de4a3a1ad25446476d9e059a85b3/,1
institutskastreet.ml,1
www.jardinc.com/xmlrpc/cielocadastro/,1
bank7.com,0
5.9.253.176/upd/8,1
epsoocojp.ga,1
www.aesoecon-asoamecosmne.qfjwxcd.md.ci/,1
enicbcmed.eu,0
neimanmarcus.com/p/Kent-Rathbun-Seasoned-Pork-Ribs-Gourmet/prod115690072/,0
pleasantlychaotic.com,1
http://gawker.com/5986416/homeland-security-took-michael-arringtons-boat-because-america-is-myspace,0
digital.mit.edu,0
www.zz.mceoreaei.com/,1
kids.yahoo.com/,0
rankvten.raekntan.top/,1
zimbio.com/Rachelle+Lefevre,0
https://lindemann-electric.com/wp-admin/images/wp-logo/login/auth.php?country_x=United%20States&amp;locale-8731002x=E?_US,1
www2.rakuten-card.co.jp.auoqata.cn/,1
nzherald.co.nz/hawkes-bay/news/headlines.cfm?l_id=126,0
http://thenextweb.com/uk/2014/10/22/rakuten-launches-rakuten-co-uk-ecommerce-marketplace-independent-retailers-uk/gtm.js,0
http://us.battle.net.ok.zzweb.asia/login/en/index.htm,1
english.kyodonews.jp,0
gasbuddy.com,0
134.122.139.120/,1
www.gkjx168.com/images?http:/us.battle.net/login/http:/dyfdzx.com/js?fav.1,1
fullbooks.com/idx50.html,0
freeregisters28.blogspot.de/,0
halloweenfiles.com/wiki.php?title=Roger_Dean_Stadium,0
www2.amazaon.co.jp.login.gtcti.cn/ap/signin,1
ofwuwmrbll.duckdns.org/,1
people.famouswhy.com/bob_newhart/,0
thefreelibrary.com/KINGS+NOTEBOOK%3b+GOOD+NEWS%2c+ROTTEN+NEWS%3b+STORR+RESTORED%3b+MURRAY+ON...-a083393059,0
laurenlucyevents.com/se/,1
http://allegro.pl/show_item.php?item=5297199780&sh_dwh_token=d0b6dd74a8394345128e20d296cb1c5e,0
beemp3.com/download.php?file=2261199&song=Signal,0
www.secure-getinbank.com/dotpay,1
rootsweb.ancestry.com/%7Enyalbany/a-f.htm,0
www.facebookkilitli.0fees.us/cc.html,1
auidouneseverijs.cf/?token=,1
www.dhgoldassociates.com/home.html,1
argentina-information.com/,0
imdb.com/name/nm0020258/,0
www310.paypal.ca.93687.securessl-170.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1
sourcewatch.org/index.php?title=George_C._Marshall_Institute,0
buyandsell.gc.ca,0
www.nngroup.com/reports/,1
adaccountid10037409586450.web.app/,1
service.paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0db1.e98e116480ea13c0affae.e89705.b4d2116480.26366.3d3013d.2d8494db709803d295b4.a2ee01a0.5c53663d3f.aee897db1f8e263.663d3f.a0a0586e88f6.infokids.eu/your-account.php,1
vk-foto542.000webhostapp.com,1
vdfhdf.75239.cn/,1
espn.go.com/blog/nflnation/tag/_/name/ed-johnson,0
iab.de,0
vaikuseminutid.ee,0
nxhost.net.br/sistema/users/kort/online/,1
desertprinters.com/upload/www.movistar.com.uy/recargas/pago.htm,1
www.angelfire.com/co/1x137/cyber.html,0
udk-berlin.de,0
canadiansoldiers.com/vehicles/tanks/mainbattletanks.htm,0
www.webmail2.centurytel.net/hwebmail/services/go.php?url=activetalk.it/_private/boaonlinesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/boaonlinesessionsrestore23ghksjf987564jkdgh48937dskjg487395ydjfgsdf84795jhsdf83475sdjfgnmcb47835y/,1
www.pgci82v.cn/,1
reinventingdorsey.blogspot.com/,0
www.ekl-net.conn-aoseees.zxorqu.top/jp.php,1
upcoming.yahoo.com/event/8532897/CA/Oakland/Visit-a-Cemetery-Day/Mountain-View-Cemetery/,0
telangana.gov.in,0
www.cs.uregina.ca/~roughset/,0
vcidigital.com.br/site/wp-includes/Text/paypal/,0
www.novo-versao1.blogspot.com/,1
spreadsheets.google.com/spreadsheet/embeddedform?formkey=dEpvUV9zYmI3X0treG05MlFhWHhwZEE6MQ,1
renkunte.erketken.top/,1
burgenland.orf.at,0
lgchem.com,0
fox8live.com,0
64835108.net/images/?us.battle.net/login/en/ref=us.battle.net/d3/en/index,1
gazillionmovies.com/Actor/R/Ru/RuthHall.htm,0
youtube.com/watch?v=Ea_fE7NXS2Q,0
v.ht/vjo2e?Home-Facebook-Confirmation,1
ezeebookkeeping.com.au/ChsDm1/start.php,1
ficblsrhiy.duckdns.org/ja/main,1
curiobordello.com/bio,0
skyways.org/orgs/fordco/dodgecity.html,0
http://kenh14.vn/star/dan-sieu-sao-the-gioi-xung-xinh-vay-ao-khoe-sac-tren-tham-do-lhp-cannes-2015051401104596.chn,0
http://csmoneylive.ru/jdeknrwo/db60yxkg76rn,1
goo.gl/clGZAa,1
dantri.com.vn/thu-thuat/tuyen-tap-nhung-ung-dung-thu-thuat-noi-bat-tuan-qua-1070250.htm,0
www.m-noack.de/uploads/template/coalais/login.html?webscr=cmd_login,1
account.amaconcustomerrecollectsingin.xyz/,1
https://instagram.quranicweb.com/,1
spirit-of-metal.com/album-groupe-The_Ghost_Inside-nom_album-Fury_and_the_Fallen_Ones-l-fr.html,0
jem2323.edublogs.org/,0
anababayala.5gbfree.com,1
http://celtabets.blogspot.com,1
realgloves.com/winter-gloves.html,0
ctts.in/assets/download/revalidate-alert/draft/mail.htm,1
www.jjscdc.cn/adfile/login.html?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
